application_id,applicant_id,posting_id,company,role,industry,employment_type,applied_date,fit_score
J01475,A0146,P0062,회사21,Data Scientist,경영 컨설팅,경력,2025-11-27,0.642
J00871,A0089,P0049,회사30,DA (Data Analyst),물류,계약직,2025-11-27,0.365
J02731,A0285,P0162,회사19,DA (Data Analyst),리테일,신입,2025-11-27,0.02
J00403,A0042,P0061,회사11,Growth Analyst,게임,신입,2025-11-27,0.56
J01442,A0143,P0029,회사18,Product Analyst,게임,신입,2025-11-27,0.836
J03188,A0332,P0035,회사19,Data Scientist,물류,인턴,2025-11-27,0.898
J04423,A0462,P0009,회사20,BA (Business Analyst),물류,경력,2025-11-27,0.616
J03212,A0334,P0170,회사26,Growth Analyst,게임,경력,2025-11-27,0.221
J00309,A0033,P0053,회사31,BA (Business Analyst),헬스케어,경력,2025-11-27,0.525
J04738,A0492,P0058,회사26,BA (Business Analyst),경영 컨설팅,계약직,2025-11-27,0.559
J00283,A0031,P0022,회사29,Data Scientist,,신입,2025-11-27,0.769
J00827,A0086,P0053,회사31,BA (Business Analyst),헬스케어,경력,2025-11-27,0.574
J01367,A0137,P0179,회사26,Product Analyst,금융,계약직,2025-11-27,0.778
J01905,A0193,P0195,회사28,Product Analyst,물류,신입,2025-11-27,0.638
J01475,A0146,P0062,회사21,Data Scientist,경영 컨설팅,경력,2025-11-27,0.642
J01235,A0127,P0175,회사22,Data Scientist,금융,신입,2025-11-27,0.509
J00957,A0097,P0204,회사31,DA (Data Analyst),교육,인턴,2025-11-27,0.464
J00939,A0095,P0008,회사12,BA (Business Analyst),게임,신입,2025-11-27,0.157
J00596,A0062,P0052,회사12,Data Scientist,교육,인턴,2025-11-27,0.265
J00741,A0078,P0235,회사12,Product Analyst,헬스케어,인턴,2025-11-27,0.619
J00403,A0042,P0061,회사11,Growth Analyst,게임,신입,2025-11-27,0.56
J04805,A0500,P0029,회사18,Product Analyst,게임,신입,2025-11-27,0.407
J02588,A0269,P0226,회사34,Growth Analyst,리테일,전환형 인턴,2025-11-27,0.304
J00965,A0099,P0108,회사14,BA (Business Analyst),교육,경력,2025-11-28,0.578
J00015,A0003,P0208,회사19,DA (Data Analyst),금융,전환형 인턴,2025-11-28,0.329
J04411,A0461,P0013,회사16,Growth Analyst,헬스케어,전환형 인턴,2025-11-28,0.684
J00473,A0049,P0061,회사11,Growth Analyst,게임,신입,2025-11-28,0.66
J03656,A0378,P0080,회사19,Growth Analyst,게임,경력,2025-11-28,0.899
J00723,A0076,P0223,회사13,Growth Analyst,미디어,경력,2025-11-28,0.34
J02070,A0212,P0112,회사31,BI Engineer,경영 컨설팅,경력,2025-11-28,0.321
J01323,A0135,P0055,회사30,BA (Business Analyst),리테일,경력,2025-11-28,0.174
J03357,A0350,P0073,회사27,BA (Business Analyst),,인턴,2025-11-28,0.694
J00531,A0055,P0221,회사32,Growth Analyst,교육,계약직,2025-11-28,0.5
J02749,A0287,P0158,회사07,BA (Business Analyst),금융,신입,2025-11-28,0.239
J04362,A0454,P0205,회사17,Product Analyst,게임,경력,2025-11-28,0.51
J03840,A0396,P0193,회사23,BA (Business Analyst),게임,인턴,2025-11-28,0.51
J02898,A0300,P0225,회사33,Data Scientist,헬스케어,경력,2025-11-28,0.671
J04734,A0491,P0200,회사27,DA (Data Analyst),금융,신입,2025-11-28,0.886
J02656,A0276,P0045,회사11,Product Analyst,경영 컨설팅,인턴,2025-11-29,0.313
J02664,A0277,P0179,회사26,Product Analyst,금융,계약직,2025-11-29,0.311
J02480,A0257,P0175,회사22,Data Scientist,금융,신입,2025-11-29,0.99
J03295,A0342,P0097,회사23,Growth Analyst,모바일·APP,신입,2025-11-29,0.525
J03047,A0317,P0147,회사20,BA (Business Analyst),게임,전환형 인턴,2025-11-29,0.27
J03905,A0406,P0004,회사19,BA (Business Analyst),교육,신입,2025-11-29,0.298
J03755,A0387,P0148,회사11,DA (Data Analyst),배달/배송,인턴,2025-11-29,0.322
J01982,A0203,P0214,회사22,BA (Business Analyst),,계약직,2025-11-29,0.239
J04209,A0438,P0182,회사12,Data Scientist,금융,인턴,2025-11-29,0.446
J04142,A0431,P0019,회사17,Growth Analyst,모바일·APP,인턴,2025-11-29,0.353
J04667,A0485,P0028,회사11,BI Engineer,모바일·APP,경력,2025-11-29,0.551
J01340,A0136,P0236,회사26,BA (Business Analyst),리테일,신입,2025-11-29,0.57
J01674,A0166,P0035,회사19,Data Scientist,물류,인턴,2025-11-30,0.24
J01520,A0150,P0192,회사30,Growth Analyst,헬스케어,신입,2025-11-30,0.698
J04645,A0483,P0128,회사26,Data Scientist,게임,경력,2025-11-30,0.796
J03640,A0377,P0082,회사27,DA (Data Analyst),헬스케어,경력,2025-11-30,0.731
J03071,A0319,P0222,회사17,Product Analyst,,경력,2025-11-30,0.462
J03275,A0341,P0081,회사34,DA (Data Analyst),교육,계약직,2025-11-30,0.354
J02026,A0208,P0016,회사22,Data Scientist,게임,경력,2025-11-30,0.366
J02205,A0226,P0028,회사11,BI Engineer,모바일·APP,경력,2025-11-30,0.633
J03768,A0388,P0202,회사16,Product Analyst,경영 컨설팅,신입,2025-11-30,0.686
J01139,A0118,P0059,회사23,Product Analyst,물류,신입,2025-11-30,0.612
J01219,A0126,P0125,회사32,DA (Data Analyst),게임,신입,2025-11-30,0.823
J02998,A0312,P0186,회사17,Product Analyst,헬스케어,신입,2025-11-30,0.273
J00673,A0070,P0094,회사19,BI Engineer,금융,신입,2025-11-30,0.234
J04486,A0467,P0103,회사33,DA (Data Analyst),모바일·APP,신입,2025-11-30,0.764
J04225,A0440,P0036,회사31,DA (Data Analyst),,경력,2025-11-30,0.66
J04830,A0504,P0125,회사32,DA (Data Analyst),게임,신입,2025-11-30,0.744
J03777,A0390,P0175,회사22,Data Scientist,금융,신입,2025-12-01,0.607
J00002,A0001,P0086,회사18,BI Engineer,교육,경력,2025-12-01,0.425
J00995,A0104,P0018,회사24,BI Engineer,리테일,계약직,2025-12-01,0.528
J01906,A0193,P0108,회사14,BA (Business Analyst),교육,경력,2025-12-01,0.587
J00586,A0060,P0189,회사12,Product Analyst,미디어,신입,2025-12-01,0.062
J02589,A0269,P0099,회사26,BA (Business Analyst),물류,경력,2025-12-01,0.156
J02459,A0253,P0216,회사17,BA (Business Analyst),모바일·APP,경력,2025-12-01,0.831
J03606,A0374,P0075,회사10,Product Analyst,교육,신입,2025-12-01,0.151
J01120,A0115,P0078,회사19,Product Analyst,,경력,2025-12-01,0.02
J00804,A0085,P0228,회사31,Growth Analyst,헬스케어,경력,2025-12-01,0.546
J02861,A0296,P0118,회사20,BI Engineer,미디어,전환형 인턴,2025-12-01,0.773
J02320,A0239,P0135,회사20,Product Analyst,,인턴,2025-12-01,0.736
J01116,A0114,P0159,회사17,Data Scientist,경영 컨설팅,신입,2025-12-01,0.438
J02861,A0296,P0118,회사20,BI Engineer,미디어,전환형 인턴,2025-12-01,0.773
J04191,A0435,P0123,회사20,Product Analyst,배달/배송,경력,2025-12-02,0.164
J02732,A0285,P0216,회사17,BA (Business Analyst),모바일·APP,경력,2025-12-02,0.131
J04466,A0466,P0197,회사12,Data Scientist,리테일,신입,2025-12-02,0.454
J03510,A0366,P0046,회사25,Growth Analyst,미디어,전환형 인턴,2025-12-02,0.518
J00254,A0028,P0040,회사30,BA (Business Analyst),,신입,2025-12-02,0.938
J00657,A0068,P0193,회사23,BA (Business Analyst),게임,인턴,2025-12-02,0.843
J04313,A0451,P0064,회사27,Growth Analyst,헬스케어,경력,2025-12-02,0.433
J01236,A0127,P0074,회사20,BI Engineer,배달/배송,신입,2025-12-02,0.02
J00854,A0088,P0086,회사18,BI Engineer,교육,경력,2025-12-02,0.616
J04035,A0418,P0035,회사19,Data Scientist,물류,인턴,2025-12-02,0.652
J00982,A0102,P0126,회사16,Growth Analyst,경영 컨설팅,신입,2025-12-02,0.218
J02553,A0266,P0196,회사11,BI Engineer,리테일,계약직,2025-12-02,0.768
J04150,A0432,P0165,회사16,Data Scientist,물류,신입,2025-12-02,0.575
J02240,A0230,P0178,회사21,Data Scientist,물류,계약직,2025-12-02,0.313
J02965,A0308,P0006,회사24,Growth Analyst,물류,신입,2025-12-02,0.696
J01324,A0135,P0207,회사12,Growth Analyst,게임,신입,2025-12-02,0.215
J00106,A0012,P0016,회사22,Data Scientist,게임,경력,2025-12-02,0.99
J00592,A0061,P0017,회사20,BA (Business Analyst),헬스케어,신입,2025-12-02,0.422
J00878,A0090,P0174,회사25,BI Engineer,금융,인턴,2025-12-02,0.822
J00731,A0077,P0047,회사22,BI Engineer,금융,경력,2025-12-02,0.097
J03841,A0396,P0196,회사11,BI Engineer,리테일,계약직,2025-12-02,0.58
J01754,A0173,P0201,회사33,BA (Business Analyst),물류,경력,2025-12-02,0.505
J03151,A0327,P0224,회사16,Growth Analyst,,신입,2025-12-02,0.771
J00404,A0042,P0088,회사01,Product Analyst,경영 컨설팅,신입,2025-12-02,0.156
J04745,A0493,P0234,회사29,Product Analyst,,인턴,2025-12-03,0.608
J03942,A0410,P0152,회사17,BA (Business Analyst),물류,경력,2025-12-03,0.493
J03158,A0328,P0066,회사11,Product Analyst,게임,경력,2025-12-03,0.02
J00597,A0062,P0215,회사28,BA (Business Analyst),물류,전환형 인턴,2025-12-03,0.44
J03540,A0369,P0213,회사19,BI Engineer,물류,신입,2025-12-03,0.02
J01055,A0108,P0009,회사20,BA (Business Analyst),물류,경력,2025-12-03,0.596
J04577,A0477,P0073,회사27,BA (Business Analyst),,인턴,2025-12-03,0.351
J01368,A0137,P0015,회사11,Data Scientist,모바일·APP,신입,2025-12-03,0.553
J01867,A0188,P0023,회사11,Growth Analyst,헬스케어,신입,2025-12-03,0.3
J00966,A0099,P0055,회사30,BA (Business Analyst),리테일,경력,2025-12-03,0.02
J04554,A0474,P0168,회사26,Data Scientist,미디어,경력,2025-12-03,0.738
J00828,A0086,P0240,회사11,Data Scientist,교육,신입,2025-12-04,0.52
J03411,A0356,P0012,회사16,Growth Analyst,금융,경력,2025-12-04,0.698
J00532,A0055,P0175,회사22,Data Scientist,금융,신입,2025-12-04,0.196
J00118,A0013,P0198,회사22,BA (Business Analyst),게임,계약직,2025-12-04,0.919
J01341,A0136,P0226,회사34,Growth Analyst,리테일,전환형 인턴,2025-12-04,0.622
J03231,A0336,P0157,회사17,Growth Analyst,모바일·APP,전환형 인턴,2025-12-04,0.791
J04412,A0461,P0123,회사20,Product Analyst,배달/배송,경력,2025-12-04,0.72
J04720,A0490,P0033,회사14,BA (Business Analyst),금융,전환형 인턴,2025-12-04,0.411
J02363,A0243,P0146,회사21,Product Analyst,게임,경력,2025-12-04,0.458
J04929,A0516,P0230,회사13,DA (Data Analyst),물류,경력,2025-12-04,0.151
J04092,A0425,P0105,회사31,Product Analyst,모바일·APP,경력,2025-12-04,0.516
J03331,A0348,P0131,회사24,BI Engineer,미디어,경력,2025-12-04,0.8
J03231,A0336,P0157,회사17,Growth Analyst,모바일·APP,전환형 인턴,2025-12-04,0.791
J00016,A0003,P0224,회사16,Growth Analyst,,신입,2025-12-04,0.692
J02206,A0226,P0078,회사19,Product Analyst,,경력,2025-12-04,0.612
J04683,A0488,P0155,회사19,Product Analyst,모바일·APP,신입,2025-12-04,0.49
J01156,A0119,P0224,회사16,Growth Analyst,,신입,2025-12-04,0.309
J04020,A0416,P0225,회사33,Data Scientist,헬스케어,경력,2025-12-04,0.02
J00828,A0086,P0240,회사11,Data Scientist,교육,신입,2025-12-04,0.52
J03845,A0397,P0100,회사34,BI Engineer,헬스케어,계약직,2025-12-04,0.493
J03657,A0378,P0229,회사18,Data Scientist,배달/배송,계약직,2025-12-05,0.781
J03988,A0413,P0143,회사23,Product Analyst,교육,인턴,2025-12-05,0.43
J02049,A0210,P0018,회사24,BI Engineer,리테일,계약직,2025-12-05,0.287
J02719,A0283,P0012,회사16,Growth Analyst,금융,경력,2025-12-05,0.73
J02999,A0312,P0050,회사14,BA (Business Analyst),미디어,신입,2025-12-05,0.438
J00682,A0071,P0063,회사13,DA (Data Analyst),게임,신입,2025-12-05,0.99
J01172,A0120,P0231,회사19,Product Analyst,금융,전환형 인턴,2025-12-05,0.285
J04535,A0472,P0239,회사28,Product Analyst,모바일·APP,계약직,2025-12-05,0.623
J00748,A0079,P0146,회사21,Product Analyst,게임,경력,2025-12-05,0.499
J01121,A0115,P0153,회사23,BA (Business Analyst),교육,경력,2025-12-05,0.122
J03756,A0387,P0206,회사21,BI Engineer,,경력,2025-12-05,0.432
J01459,A0145,P0177,회사22,Growth Analyst,경영 컨설팅,경력,2025-12-05,0.137
J02665,A0277,P0203,회사17,DA (Data Analyst),물류,경력,2025-12-05,0.365
J01521,A0150,P0195,회사28,Product Analyst,물류,신입,2025-12-05,0.127
J03420,A0357,P0196,회사11,BI Engineer,리테일,계약직,2025-12-05,0.611
J02528,A0262,P0178,회사21,Data Scientist,물류,계약직,2025-12-05,0.617
J04264,A0444,P0086,회사18,BI Engineer,교육,경력,2025-12-05,0.671
J03237,A0337,P0200,회사27,DA (Data Analyst),금융,신입,2025-12-06,0.881
J04866,A0508,P0147,회사20,BA (Business Analyst),게임,전환형 인턴,2025-12-06,0.798
J04192,A0435,P0056,회사20,Growth Analyst,물류,인턴,2025-12-06,0.207
J04226,A0440,P0162,회사19,DA (Data Analyst),리테일,신입,2025-12-06,0.832
J03011,A0313,P0115,회사31,BA (Business Analyst),경영 컨설팅,전환형 인턴,2025-12-06,0.947
J04858,A0507,P0051,회사28,Data Scientist,물류,신입,2025-12-06,0.873
J00439,A0046,P0131,회사24,BI Engineer,미디어,경력,2025-12-06,0.02
J04026,A0417,P0017,회사20,BA (Business Analyst),헬스케어,신입,2025-12-06,0.503
J00276,A0030,P0129,회사17,Growth Analyst,경영 컨설팅,신입,2025-12-06,0.449
J04204,A0437,P0224,회사16,Growth Analyst,,신입,2025-12-06,0.592
J04812,A0502,P0200,회사27,DA (Data Analyst),금융,신입,2025-12-06,0.199
J03048,A0317,P0040,회사30,BA (Business Analyst),,신입,2025-12-06,0.575
J02256,A0231,P0097,회사23,Growth Analyst,모바일·APP,신입,2025-12-06,0.601
J00700,A0074,P0118,회사20,BI Engineer,미디어,전환형 인턴,2025-12-06,0.582
J04210,A0438,P0051,회사28,Data Scientist,물류,신입,2025-12-07,0.543
J00255,A0028,P0069,회사34,BI Engineer,리테일,계약직,2025-12-07,0.721
J01492,A0147,P0171,회사31,Product Analyst,경영 컨설팅,계약직,2025-12-07,0.02
J02499,A0259,P0192,회사30,Growth Analyst,헬스케어,신입,2025-12-07,0.725
J04287,A0446,P0120,회사26,DA (Data Analyst),게임,신입,2025-12-07,0.618
J01476,A0146,P0113,회사11,Data Scientist,배달/배송,전환형 인턴,2025-12-07,0.425
J03358,A0350,P0128,회사26,Data Scientist,게임,경력,2025-12-07,0.227
J00855,A0088,P0120,회사26,DA (Data Analyst),게임,신입,2025-12-07,0.624
J01714,A0170,P0060,회사23,BI Engineer,물류,신입,2025-12-07,0.788
J01476,A0146,P0113,회사11,Data Scientist,배달/배송,전환형 인턴,2025-12-07,0.425
J01443,A0143,P0073,회사27,BA (Business Analyst),,인턴,2025-12-07,0.688
J02083,A0213,P0020,회사21,Data Scientist,리테일,인턴,2025-12-07,0.677
J00732,A0077,P0214,회사22,BA (Business Analyst),,계약직,2025-12-07,0.324
J03072,A0319,P0052,회사12,Data Scientist,교육,인턴,2025-12-07,0.291
J02216,A0227,P0072,회사32,DA (Data Analyst),교육,인턴,2025-12-07,0.276
J02590,A0269,P0150,회사04,Growth Analyst,배달/배송,경력,2025-12-07,0.133
J02477,A0256,P0083,회사22,BI Engineer,배달/배송,경력,2025-12-07,0.214
J04668,A0485,P0121,회사13,Growth Analyst,금융,신입,2025-12-07,0.43
J01996,A0204,P0061,회사11,Growth Analyst,게임,신입,2025-12-07,0.394
J00940,A0095,P0034,회사05,BA (Business Analyst),리테일,인턴,2025-12-08,0.142
J04548,A0473,P0077,회사15,BA (Business Analyst),,경력,2025-12-08,0.869
J04151,A0432,P0203,회사17,DA (Data Analyst),물류,경력,2025-12-08,0.485
J02597,A0270,P0157,회사17,Growth Analyst,모바일·APP,전환형 인턴,2025-12-08,0.76
J02331,A0240,P0238,회사25,BI Engineer,금융,전환형 인턴,2025-12-08,0.471
J01864,A0187,P0056,회사20,Growth Analyst,물류,인턴,2025-12-08,0.322
J03189,A0332,P0181,회사12,BA (Business Analyst),,신입,2025-12-08,0.672
J04314,A0451,P0112,회사31,BI Engineer,경영 컨설팅,경력,2025-12-08,0.378
J04831,A0504,P0236,회사26,BA (Business Analyst),리테일,신입,2025-12-08,0.491
J01402,A0140,P0001,회사22,Product Analyst,물류,신입,2025-12-08,0.653
J01796,A0179,P0160,회사14,Data Scientist,배달/배송,전환형 인턴,2025-12-08,0.02
J02207,A0226,P0086,회사18,BI Engineer,교육,경력,2025-12-08,0.502
J01646,A0163,P0168,회사26,Data Scientist,미디어,경력,2025-12-08,0.886
J01069,A0110,P0014,회사34,BI Engineer,금융,신입,2025-12-08,0.64
J03326,A0347,P0111,회사29,Product Analyst,배달/배송,신입,2025-12-08,0.518
J00003,A0001,P0058,회사26,BA (Business Analyst),경영 컨설팅,계약직,2025-12-08,0.466
J00742,A0078,P0198,회사22,BA (Business Analyst),게임,계약직,2025-12-09,0.274
J04536,A0472,P0114,회사27,Growth Analyst,모바일·APP,전환형 인턴,2025-12-09,0.368
J02899,A0300,P0048,회사12,Growth Analyst,교육,신입,2025-12-09,0.871
J00674,A0070,P0045,회사11,Product Analyst,경영 컨설팅,인턴,2025-12-09,0.416
J00724,A0076,P0092,회사25,Product Analyst,헬스케어,전환형 인턴,2025-12-09,0.557
J00017,A0003,P0034,회사05,BA (Business Analyst),리테일,인턴,2025-12-09,0.346
J04106,A0427,P0237,회사23,Data Scientist,경영 컨설팅,신입,2025-12-09,0.897
J02995,A0311,P0087,회사03,Product Analyst,헬스케어,신입,2025-12-09,0.698
J01325,A0135,P0027,회사15,DA (Data Analyst),물류,신입,2025-12-09,0.244
J03232,A0336,P0120,회사26,DA (Data Analyst),게임,신입,2025-12-09,0.487
J01001,A0105,P0042,회사19,Data Scientist,헬스케어,경력,2025-12-09,0.345
J00310,A0033,P0110,회사30,Product Analyst,배달/배송,신입,2025-12-09,0.591
J03276,A0341,P0058,회사26,BA (Business Analyst),경영 컨설팅,계약직,2025-12-09,0.252
J00107,A0012,P0015,회사11,Data Scientist,모바일·APP,신입,2025-12-09,0.789
J01342,A0136,P0122,회사21,Product Analyst,,전환형 인턴,2025-12-09,0.193
J00967,A0099,P0225,회사33,Data Scientist,헬스케어,경력,2025-12-09,0.249
J02657,A0276,P0013,회사16,Growth Analyst,헬스케어,전환형 인턴,2025-12-09,0.354
J03658,A0378,P0067,회사25,BA (Business Analyst),미디어,전환형 인턴,2025-12-10,0.506
J03943,A0410,P0235,회사12,Product Analyst,헬스케어,인턴,2025-12-10,0.626
J03511,A0366,P0025,회사29,DA (Data Analyst),리테일,인턴,2025-12-10,0.32
J02972,A0309,P0065,회사21,BI Engineer,모바일·APP,계약직,2025-12-10,0.652
J04143,A0431,P0086,회사18,BI Engineer,교육,경력,2025-12-10,0.579
J00125,A0014,P0146,회사21,Product Analyst,게임,경력,2025-12-10,0.442
J03989,A0413,P0217,회사34,BA (Business Analyst),미디어,전환형 인턴,2025-12-10,0.125
J00457,A0048,P0155,회사19,Product Analyst,모바일·APP,신입,2025-12-10,0.625
J00983,A0102,P0041,회사33,Product Analyst,헬스케어,경력,2025-12-10,0.193
J04806,A0500,P0198,회사22,BA (Business Analyst),게임,계약직,2025-12-10,0.462
J01522,A0150,P0043,회사12,BI Engineer,리테일,인턴,2025-12-10,0.498
J02071,A0212,P0195,회사28,Product Analyst,물류,신입,2025-12-10,0.297
J04555,A0474,P0123,회사20,Product Analyst,배달/배송,경력,2025-12-10,0.402
J04114,A0428,P0226,회사34,Growth Analyst,리테일,전환형 인턴,2025-12-11,0.095
J03641,A0377,P0113,회사11,Data Scientist,배달/배송,전환형 인턴,2025-12-11,0.691
J04227,A0440,P0205,회사17,Product Analyst,게임,경력,2025-12-11,0.464
J03241,A0338,P0032,회사33,Growth Analyst,,인턴,2025-12-11,0.603
J00326,A0035,P0206,회사21,BI Engineer,,경력,2025-12-11,0.47
J03000,A0312,P0014,회사34,BI Engineer,금융,신입,2025-12-11,0.267
J04467,A0466,P0218,회사15,DA (Data Analyst),미디어,신입,2025-12-11,0.395
J03775,A0389,P0086,회사18,BI Engineer,교육,경력,2025-12-11,0.75
J03213,A0334,P0004,회사19,BA (Business Analyst),교육,신입,2025-12-11,0.123
J03846,A0397,P0109,회사32,BA (Business Analyst),배달/배송,전환형 인턴,2025-12-11,0.324
J00658,A0068,P0111,회사29,Product Analyst,배달/배송,신입,2025-12-11,0.99
J04735,A0491,P0214,회사22,BA (Business Analyst),,계약직,2025-12-11,0.754
J00533,A0055,P0021,회사14,BI Engineer,경영 컨설팅,신입,2025-12-12,0.438
J00996,A0104,P0189,회사12,Product Analyst,미디어,신입,2025-12-12,0.508
J02208,A0226,P0216,회사17,BA (Business Analyst),모바일·APP,경력,2025-12-12,0.347
J00872,A0089,P0126,회사16,Growth Analyst,경영 컨설팅,신입,2025-12-12,0.199
J00766,A0081,P0205,회사17,Product Analyst,게임,경력,2025-12-12,0.071
